OG_ID	Dm-L1	Dm-L2	Dm-L3	Dm-WL	Dm-PP1	Dm-PP2	Dm-PP3	Dm-P1	Dm-P2	Dm-P3	Ha-L1	Ha-L2	Ha-L3	Ha-L4	Ha-PP1	Ha-PP2	Ha-PP3	Ha-PP4	Ha-PP5	Ha-P1	Ha-P2	Ha-P3	Ha-P4	Px-L1	Px-L2	Px-L3	Px-L4	Px-PP1	Px-PP2	Px-PP3	Px-PP4	Px-P1	Px-P2	Px-P3	Lm-N1	Lm-N2	Lm-N3	Lm-N4	Lm-N5d1	Lm-N5d3	Lm-N5d5
OG0006185	10.47602381	9.900470888	9.685580642	10.80821472	11.1361376	11.14062526	10.705734	9.946808728	10.57296588	11.0721335	10.6249605	10.98317774	10.47014782	10.91553887	11.44323887	11.29735416	11.95400308	11.09084868	10.77263508	11.66685816	12.08596453	11.9750524	10.72270097	6.719048802	6.023142344	5.988837185	5.859537035	9.121569405	9.006116675	10.02229011	9.565163813	10.57028947	10.14554364	9.385722978	8.587772465	8.68507496	8.506488277	8.317507309	7.921732822	7.630272801	7.676860184
OG0006186	8.799549934	8.569357929	8.793289251	9.229220691	8.980174394	8.857758767	8.850443084	8.778427829	9.059416431	9.306010926	9.488275747	9.666924752	10.05321254	10.00091493	9.395296065	9.873029764	9.429356389	9.719202993	8.972626207	9.461648844	9.551286523	9.307529355	9.196591175	7.93590302	7.503030148	7.817696824	8.026534903	9.125825615	9.378007048	8.951059965	8.293094153	7.709511642	7.856405939	8.199560761	9.62786359	9.516692844	9.736942505	9.544994143	9.374533624	9.543828063	9.439374868
OG0006187	8.922098685	8.263966407	7.91516834	7.926968336	7.880627281	8.199193113	8.845958001	9.153159293	7.836077377	8.689718841	8.474722931	7.889130096	8.171874755	8.253874526	6.56107072	5.857958492	8.640417433	7.095212819	9.419250996	7.345859436	7.006322575	7.745811347	8.637826017	5.662387913	5.347777107	5.065521119	5.752570324	5.888512828	5.649287018	5.53091983	5.323110445	5.599141027	5.80833766	6.074959173	8.604435069	8.542186741	8.333203371	8.838290242	8.307375247	8.364641222	8.464975791
OG0006188	9.888233247	9.90756337	9.94164213	9.759369344	9.860153208	9.626766303	9.713102094	9.674022073	9.805380052	9.910837006	10.60879581	10.67793037	10.67804482	10.60595517	10.49776593	10.31935647	10.39150626	10.24664691	10.69365029	11.34881548	10.84840064	11.36745375	10.77881783	8.108688944	7.743338481	8.09388906	7.892281648	8.829389612	9.006116675	8.94391725	8.623116335	9.287125212	9.197534281	8.91273382	9.561241078	9.599486981	9.664343895	9.762192228	10.00266991	9.964575084	9.773391704
OG0006189	10.89887712	10.58789017	10.1537954	10.47450244	9.3143811	8.92798392	9.169229484	10.16077	9.88155453	10.35182082	10.59170924	9.073049493	11.43784203	11.45795383	9.867767875	10.5039729	10.0539524	8.680272399	9.055067181	8.170766215	8.608263226	8.13033603	9.797003257	10.98532903	11.33422897	12.23756773	11.87440775	10.96207327	10.91667151	10.71795328	10.3156561	8.390537457	8.349094638	8.299926984	7.989919226	7.659320094	7.964003302	7.675934757	7.181569213	7.11121779	7.030864207
OG0006191	10.11731478	9.726360927	9.625199842	10.09368313	10.07660461	9.795611525	9.55722144	9.707883593	10.01857282	9.915889041	11.45356633	11.5279799	11.43114893	11.65115341	11.6763865	11.43226834	12.22937565	11.6747803	12.3397456	12.4697677	11.44181324	12.01409111	11.9829607	10.71992336	10.48033337	10.5177768	10.01207187	11.36837629	11.38681635	11.5134034	11.23398614	11.11329062	11.07939887	10.93755067	10.30530194	10.05611312	10.41458889	10.31881503	10.59803831	10.47688758	10.72085
OG0006192	7.898563469	7.919039775	7.871022978	7.709659713	7.758061593	7.702844372	7.687320674	7.747615521	7.739720886	7.863765083	7.142101335	7.474682632	7.715642984	7.617178775	7.200493827	7.236142609	7.580173102	6.967795661	7.990829259	7.162333723	6.962133915	7.480595233	7.888080608	7.875658462	8.330122638	8.45443222	7.977171958	7.04104057	6.942961473	7.11736803	7.207511835	6.892589072	6.746582736	6.966119672	7.735929477	7.861024871	7.797713001	7.861935543	8.500424651	8.569886055	8.5444085
OG0006194	8.627362563	8.041285212	7.777160634	8.988636722	8.964511122	8.714516637	8.237703353	7.880572373	8.612261628	8.810946326	8.255003308	7.735058237	6.57144219	6.301102563	7.348050442	7.160230803	7.347919168	7.423366959	7.627210467	7.664392798	7.619320938	8.087036489	6.870624351	6.954569055	6.428148171	5.668766582	6.718734351	6.520183812	6.493843543	7.055050117	7.064310268	7.31006537	7.36577236	6.893746352	6.038543842	6.275521561	6.038543842	6.285957299	6.038543842	6.038543842	6.038543842
OG0006195	9.001182352	9.007089117	8.999600563	9.393196822	9.647720971	9.588730039	9.492736214	9.760786447	9.1777836	9.194366168	10.51450732	11.00815949	10.8848064	10.43374393	10.09288801	10.56544692	10.11492307	10.71896041	10.38289002	10.27402437	9.933446855	9.855875016	10.31057008	7.381377874	7.055533629	7.157988	7.192349712	7.562495326	7.698593776	7.503432022	7.448139582	7.991083289	7.912751898	7.405263124	8.434790442	8.34506877	8.223031238	8.519533571	8.217008911	8.249968959	8.253865322
OG0006196	9.302019806	8.453884451	7.91516834	7.59187581	7.620247919	8.233294459	9.195593639	9.32857855	7.820337595	7.548689322	9.654356641	9.285859367	8.558463891	8.082024752	7.687945296	8.025993151	7.779859816	8.037529091	7.813750442	7.84336069	8.286706413	8.055549446	7.823073974	7.339597587	7.047487063	6.372598871	6.131093118	6.221605609	6.038396405	6.419676869	6.554957046	7.147794129	7.244245812	7.752203032	7.647700521	7.502767295	7.316534691	6.90542622	7.126200901	7.086049039	7.059611837
OG0006197	8.092126193	8.416123727	8.996453045	10.82364975	10.7403988	9.86779765	9.687520998	9.734691008	10.22983548	10.22595463	10.05859378	10.74257435	10.98214872	10.06291753	10.2705253	9.800677809	10.15460848	10.06205605	10.53364433	11.66082677	9.232702336	9.492300957	9.241378744	10.12362515	9.508785023	9.164665338	9.081579961	9.350569418	9.131473042	8.772725997	9.858808841	8.921085695	8.747656269	9.273694811	10.17191173	10.50377783	10.24119234	10.55113597	10.45197665	10.43028997	10.57773467
OG0006198	10.33712567	10.29956668	10.14465083	10.86856395	10.3335609	10.64545193	10.81067156	10.4393659	10.46394455	11.18576256	11.55069001	11.37122113	11.24556358	11.51787056	11.71009611	11.88219531	11.6621547	11.52567137	11.43570055	11.31117597	11.57491932	11.48224253	11.23682443	9.98130201	9.224329848	9.642009872	9.98670045	10.17482395	10.49071698	10.06386737	10.23459141	10.25369671	10.25233973	10.28989921	9.238447753	9.271977956	9.459027367	8.904834945	9.131941016	8.95952044	8.774943452
OG0006199	8.455340154	8.535297983	8.545096971	8.676463152	8.786559323	8.578230466	8.527955801	8.320460356	8.587194811	8.636616733	8.868843309	9.095782388	8.986208274	9.151795067	9.628500176	8.81718029	9.43444521	8.759650653	9.671409572	9.707974266	8.986814196	9.556348319	9.516054211	8.190332336	8.160638241	7.919694867	8.28638656	7.651585953	7.69861094	7.444078757	7.792218109	7.623516085	7.393640137	7.127238698	8.752672275	8.63096687	8.773368082	9.002372497	8.656604267	8.738159449	8.726024985
OG0006200	11.70566856	11.72519097	11.67052379	11.4187776	11.40139361	11.40078504	11.46115563	11.21290933	11.08185578	11.80215031	13.08244482	12.83305604	13.01812243	12.56075794	13.08538746	12.58363375	12.5586697	12.49327132	12.49207519	12.324628	12.5856088	12.53238839	12.20569756	10.75648731	10.11821946	10.8720195	10.55100208	11.10129093	11.41658929	11.13048246	10.59771132	11.34513155	10.97482398	11.14608	11.44758816	11.68156854	11.83213217	11.52395325	12.08532067	12.25567708	11.94126242
OG0006201	8.392749512	8.430540328	8.413194515	8.904518077	8.908058327	8.869083459	8.801945092	8.56128613	8.639171863	8.827413221	8.569342907	8.487034316	8.691215763	8.580195811	8.528145836	8.801916308	8.626748668	8.765619399	8.066320114	8.342686525	8.234281851	8.191847788	8.190458811	8.590968322	9.275957323	9.191492305	8.8909561	7.94846113	7.932433975	7.595060961	8.082033696	8.036393942	7.987364086	7.843651933	10.62074977	10.71139199	10.8125218	10.87105076	11.25546891	11.17782562	11.3687697
OG0006202	8.670748645	8.597031872	8.300620877	8.300267828	8.129213949	7.793207184	7.82472869	8.019128839	8.211204731	8.082586717	8.693555693	8.978218138	9.133328536	7.877318194	7.692737955	8.123472481	7.719824443	8.482123095	8.358942558	8.829283277	8.032673439	8.05493908	7.932058291	7.996290462	7.944111083	7.292066225	7.403660852	6.562507386	6.827816725	7.11736803	6.611572324	6.687183115	6.452303034	6.353658036	8.334825521	8.473075227	8.282225009	9.263376003	8.668893956	8.940069131	8.701021904
OG0006203	8.320766059	7.945137968	8.109887563	8.950263325	9.088894693	8.560095524	8.119338655	8.355125002	8.359243765	9.139873872	8.151662775	8.423879864	8.260160829	7.631637521	8.529893953	8.143875171	7.921410467	8.201498319	7.603656538	8.960704884	8.411384262	8.397416688	7.708177881	7.335478429	7.041580158	6.602507688	7.34090903	7.156347692	7.369427579	6.60601567	6.802754037	7.47234103	6.839936706	6.635459016	8.805048799	8.24662655	8.587598832	8.409300549	8.175519509	8.278034847	8.286555576
OG0006204	9.578405743	9.056332162	9.205028697	10.91650833	10.58158807	10.28939084	9.934484792	9.707319653	10.44970176	11.33271877	9.072903055	8.4482782	7.840703921	8.101324102	8.36987028	8.124735927	9.045143018	7.800724201	8.625089125	9.129534454	8.535082462	9.112655765	8.160945747	5.86945457	6.023142344	5.528219409	5.141019409	6.604072387	6.522850917	6.145157479	6.685572903	6.9558637	6.750218745	6.727736152	10.01355689	9.909524467	9.838374183	9.569729306	10.09053596	9.936869696	10.0652633
OG0006205	8.352348681	8.431636917	8.560875403	9.0030536	8.778914023	8.704448304	8.662755852	8.477517503	8.994276309	8.956130478	7.713461966	7.751377834	8.095971478	8.496480066	8.271327935	7.993399198	7.613262522	8.108139452	7.672510139	8.26182247	7.964522072	8.075309675	7.337634126	6.280581731	6.212610001	6.399891234	6.240365225	6.844521309	6.866848092	7.074855173	6.822450933	6.735230335	7.044913107	6.962225289	8.682590174	8.77482774	8.801270413	8.787799933	9.111761472	9.123896519	8.995752783
OG0006206	10.28153577	11.01259796	10.90258391	10.02330533	9.541786257	9.823884764	9.651376549	10.30467468	10.48480061	10.32949694	11.5379908	11.3047989	11.27880119	11.29044309	11.40259442	10.994127	10.89067861	10.85233765	11.15100999	10.68975364	10.88490781	10.84712732	10.86368694	8.692372038	8.551181478	8.972451513	9.364408675	9.075426833	9.88881514	9.384930324	9.118856125	9.150904718	9.147675052	9.084736266	10.70252901	11.09674129	11.22326472	11.1970155	11.23028222	11.36359371	11.30501555
OG0006207	8.431095272	8.402344984	8.565087812	8.773914783	8.582131604	8.502636825	8.581994747	8.500871235	8.523082668	8.603389009	8.614417076	8.665243944	8.880213408	8.970378881	8.391982404	8.823067772	8.623943573	8.983746055	8.60600583	8.790736789	8.698144423	8.464814409	8.496280124	8.868199734	9.365357777	9.439549295	9.362780732	9.344427186	9.28934034	9.068696216	8.980860877	8.92307639	8.834789474	8.857301573	9.054810754	9.08271527	9.178056193	9.166337076	9.820922155	9.782760869	10.04233817
OG0006208	8.833387548	8.395923918	8.073111344	8.020796182	8.033990186	8.165785337	8.433075231	8.399549918	8.037338531	7.988919533	9.337304376	8.426137289	7.032399451	6.580752033	6.001245377	5.823982954	6.261425793	6.432810074	6.47158132	6.066223971	6.769996427	6.873809748	7.496390577	7.678679481	7.311674947	6.697928536	6.071203426	5.487942987	5.856497577	5.67143712	5.693096066	6.94789891	7.50831193	7.714003095	8.547684712	7.620920675	7.501239287	7.308782575	7.081894353	6.870236371	7.026112546
OG0006209	9.341507259	9.300609855	9.370177319	8.502604685	8.630998489	8.91644836	9.384627344	9.666703473	8.639171863	8.558611853	10.00042202	10.10404383	10.34084881	10.3416331	9.292535115	9.394284814	9.15999516	9.471876766	8.70690025	8.429372748	9.417956483	8.855163577	9.819168319	7.696096713	7.886414585	7.487478706	8.781450458	7.430676446	7.397449869	7.055050117	7.000676678	6.856887556	6.79949502	7.805355904	10.64878721	10.76582047	10.84001511	10.26687676	11.00100715	10.96318206	11.25533787
OG0006210	12.0008128	10.76427239	12.12037345	7.824063558	7.851350644	7.855214211	7.676363217	9.834300173	7.796687728	7.75106583	14.55289087	13.03363943	14.0142903	13.2059543	8.75848079	12.06856796	10.74444357	9.428539986	10.46275337	9.979612862	9.790531431	9.309426284	11.55963603	10.80287273	9.785087227	6.559687692	11.29928287	6.735089352	6.466993603	5.309023098	5.485865981	7.545369389	8.144682414	8.767241608	13.5542038	12.69186536	12.92154144	12.19726529	13.47547089	12.78432309	13.06403741
OG0006212	12.71187552	12.74315248	12.84357339	10.05673802	10.15461863	11.06089244	12.56733941	13.43299302	11.00970099	10.22849744	12.47445426	12.29670996	12.4863873	12.13984458	11.34538694	11.66389102	11.76790385	11.67245843	11.55810239	10.89392051	11.66954764	11.43957668	12.38959372	12.30958754	12.69507974	12.60508811	13.05490207	11.23236546	11.46150253	11.49443392	11.60542237	10.97894742	11.92045882	12.29570943	12.32861378	12.18502119	12.01940474	11.86747202	12.24498137	12.22779798	12.2831525
OG0006213	8.685453407	8.606882673	9.011951298	11.61931755	10.89033909	10.170963	9.423992369	8.786359768	11.4162843	11.96057801	11.27253976	10.73251697	11.20794275	11.49281573	12.29613536	12.15582043	11.67398071	11.88591007	11.5689783	12.82959005	11.69942853	11.59677112	10.94083237	8.12624384	7.869127655	7.945153535	8.223671689	11.93030694	11.96235436	11.84067808	11.64850184	9.654400804	9.124878045	9.447244864	11.639415	11.47488231	11.55320956	11.38823946	11.07766682	10.85886415	11.00075822
OG0006214	11.22719324	11.12941015	10.62894277	9.161713277	9.137183167	9.277027582	9.630338171	10.47003793	9.18472757	9.143357674	11.13339781	11.08502429	11.70342117	11.29356804	9.270327749	9.327913875	9.130068666	9.253052387	9.272283138	10.02500677	9.142025477	8.860097254	9.29885918	9.738755431	9.697038411	9.998471676	9.684797601	8.65524242	8.80579701	8.83365222	8.864292911	8.771748996	9.114214715	9.482944087	7.796519649	7.585152362	7.772634738	7.698335103	8.02165081	8.000918852	7.938579096
OG0006215	9.061328479	9.125944141	9.348825066	8.673069575	8.625025961	8.736342464	8.891811081	9.047794125	9.105983382	8.957979633	9.547523831	9.68318325	10.10792172	9.41732879	8.620887349	8.811163355	8.389761923	8.904038291	8.124152852	8.551523604	8.92257267	8.809178468	8.557908114	8.740136794	9.327733118	9.863220447	9.303838632	8.418829655	8.335037231	8.49853966	8.554562095	7.864490306	8.559848014	8.299928357	10.19321501	10.31159652	10.34467713	10.20937069	10.64920771	10.62484485	10.77291839
OG0006217	9.404360619	8.476842488	7.85285316	8.107806849	8.296030807	8.8914181	8.889611914	8.429523632	7.837109583	8.066429827	6.379097673	6.020879425	5.629280607	5.106228793	4.58972086	4.982182738	4.949989266	5.000264011	4.371541787	5.148160641	5.862284928	5.295655185	5.676671614	7.151238775	6.717597286	6.31759219	5.141019409	5.911008834	5.492658731	5.953835049	6.04799884	6.3354688	6.446929612	6.105928138	6.038543842	6.226099869	6.251694275	6.208895638	6.038543842	6.038543842	6.038543842
OG0006218	7.880647541	7.972402463	7.8821152	7.873827697	8.05686066	8.131332578	8.092810404	7.77758428	7.976181517	7.994380095	9.074355097	9.338778966	8.961415423	9.968037444	9.104251274	9.352751015	8.974946424	9.644767361	9.009850271	9.035495325	9.026803411	9.00492597	9.129586147	7.786907675	8.012609908	7.661935509	8.205149838	7.94014751	7.994775024	7.58821046	7.677501043	7.782967774	7.518562933	7.379035871	9.282759908	9.23485647	9.172838139	9.316006545	9.44016438	9.603168058	9.641066994
OG0006219	10.62305278	10.04944606	10.04239601	10.56776895	10.81437726	10.65377478	10.61937704	10.52629074	10.82845623	10.74680675	10.54642968	10.41792593	10.33965869	10.62326984	10.73767528	10.49676396	10.81029128	10.53863445	10.90831732	10.66029638	10.55516435	10.63787941	10.52359713	10.70064968	10.571964	10.57190747	10.167133	10.41023986	10.53891424	10.38249225	10.41890409	10.25268911	10.40584031	10.30597493	9.966039439	9.919320707	10.10275659	10.17381646	10.08130183	10.11622838	9.9419865
OG0006220	8.725763356	8.748558545	8.617042877	8.486126779	8.36456166	8.336942701	8.275460446	8.518924557	8.599256415	8.456304976	9.753634862	9.462168295	9.754636968	9.670274791	9.945182877	10.15611675	9.41336475	9.635164708	9.241148985	9.573038676	10.18282247	9.637226701	9.308522496	8.689577115	8.804844991	8.954810232	9.025868414	8.150029436	8.531248842	8.145627454	8.140047017	8.287862595	8.097346579	8.345262322	9.34081708	9.361928074	9.585735244	9.422979437	9.777351621	9.909011315	9.637350724
OG0006221	9.17187315	9.070565508	8.770467718	9.032344755	9.283057342	8.993821198	8.871607072	8.857199068	9.416782952	9.358444638	9.854008418	9.608492166	9.36891253	9.639967062	10.036686	9.706329846	10.41808117	9.951968189	10.25184642	10.1293725	10.10871661	10.5152924	10.40604711	8.472475697	7.728044204	7.786333685	8.138509342	8.797695385	8.671248564	8.974682844	8.805695136	9.246472709	8.557109864	8.686343796	8.705331118	8.16275919	8.363874793	8.481662759	8.427946103	8.453145666	8.390905863
OG0006222	8.293722179	8.450543291	8.558779273	8.683029038	8.570437387	8.459926278	8.522400298	8.325934514	8.572777298	8.849843722	10.38718354	10.33177258	10.8999084	11.00245471	10.68118408	10.40984154	10.728894	10.68336001	10.86370588	10.5793432	10.40420729	10.32230102	10.45600972	7.421777555	7.355474151	7.373407415	7.458782497	7.686531761	7.843312388	7.481454243	7.474114549	7.346397052	7.550831499	7.208651235	9.860615879	9.5293583	10.07943319	9.720886948	9.492142001	9.547845775	9.629942684
OG0006223	9.968878691	10.20263644	10.19470425	9.319477235	9.483738391	9.4807494	9.601584938	9.932505716	9.690455537	9.445011693	10.56219988	10.11282746	10.60385109	11.01652308	10.40142603	10.68547667	11.97663465	10.51117467	11.86255125	10.5158956	10.50826037	11.55982925	12.10940807	10.260069	10.39302485	10.63830104	10.9548556	9.804460457	9.886091387	9.840662326	9.713521676	9.853553573	9.832658601	9.896141828	9.752588769	9.9914397	9.613605477	9.74940749	9.870779548	10.11914994	10.15658116
OG0006224	8.885075335	8.852803535	8.769694217	9.031864939	9.158364739	8.931288658	8.768019302	8.870239462	9.019674128	9.093294217	8.700538921	8.991528907	8.912357104	8.710123387	9.430070288	8.955134744	9.351342653	9.070504213	9.069144047	9.117946289	9.013488981	9.069275119	8.806596454	7.677565274	7.691237797	7.049257048	7.651767333	7.791326563	6.789560356	6.420423663	6.814494024	6.910796098	7.719309017	7.070152859	8.878591156	8.793466452	8.690077107	8.511567626	8.334734881	8.483976451	8.521923719
OG0006225	9.251370305	8.714356769	8.300620877	9.171031604	9.411815297	9.493661949	9.709274158	8.910998742	8.62456721	8.828478542	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	3.819630778	8.198950878	8.190593685	8.124384065	8.508490621	7.96989406	7.951996427	8.007188134	8.184546012	8.463689418	8.700929184	8.563247392	10.80448418	10.59100904	10.51360582	10.87443305	11.00937205	10.93336575	11.26290682
OG0006226	9.179993641	9.409266012	9.479874789	9.621449831	9.583339686	9.22374805	9.097555133	9.058824265	9.738329411	9.743731311	10.22381588	10.12527529	10.32206652	10.38694798	10.80916297	10.59956402	10.74431821	10.37785796	10.88859021	10.69773667	10.31029769	10.57628412	10.6942334	8.993120331	9.191708604	8.958664762	9.196123455	9.621198463	9.265396377	8.651586812	8.523113766	8.665784734	8.783832939	8.50857502	10.53488529	10.44924056	10.25824084	10.50282536	10.79330762	10.91540526	10.82420222
OG0006228	8.643665556	8.530751484	8.321602479	9.860741592	9.998832114	10.59983556	9.931911037	9.189764727	9.014397991	9.663348561	9.44869175	9.425350454	9.157652645	8.528023283	10.57924504	10.08115279	10.23760996	9.647701203	9.718919476	10.28488917	11.2134397	11.6005158	9.962735139	9.643432423	9.272780545	8.969525217	8.697352812	9.95421283	10.03153167	9.663021684	10.57293898	11.15554214	11.3960157	10.77333734	9.230163149	9.050045749	9.36481347	9.312299022	8.811094668	8.570045115	8.694627445
OG0006229	9.432934937	9.182076121	9.048718486	8.912705845	8.984067087	8.897645026	8.856117429	8.716156506	8.8445558	8.960223872	9.245082185	9.549648198	9.617577625	9.157344558	9.386316876	8.442038661	9.004875886	8.576353263	8.988387577	8.88396255	8.970305212	9.098477086	8.979808335	8.09983508	8.156855688	8.418306124	8.296636835	8.175042826	8.134888681	8.427837513	8.096564571	8.266657139	8.332465624	8.13507849	8.795832413	8.904083972	9.049938786	8.926366105	9.289695172	9.319631579	9.162579993
OG0006231	9.777095852	9.574961189	9.639560774	10.0165213	10.13674656	11.09774586	10.01446911	10.74633002	9.786705986	9.788603879	10.68598286	10.84008249	10.54673741	10.57679363	11.27212469	11.8925414	12.17091689	11.70351578	11.25794143	11.44028328	11.9125001	12.14602224	11.38188804	7.002558537	6.501988884	7.036618739	6.240365225	8.154917263	8.100027245	7.945437003	8.129035468	8.031130123	7.904171725	8.147353993	9.096365948	9.354988065	9.552445899	9.054635172	8.729627085	8.269667671	8.057111176
OG0006232	11.79154804	11.17873857	11.09696832	10.11918529	10.10699936	10.10455199	10.61475082	10.61988643	10.11088743	9.77950829	10.69910308	11.10720169	11.01032282	9.821997064	9.996253509	9.079414186	9.505315131	9.607464739	9.800728684	9.821147531	9.853264873	9.886319693	9.614626758	11.70675644	12.35405513	12.59395293	11.62836689	10.98899531	10.87118705	10.88326135	11.13446353	10.96680112	10.76248699	11.13757935	10.03917663	10.24039384	10.40080934	10.15963366	10.54462193	10.52067144	10.40427672
OG0006233	9.330096923	8.799405255	8.890656648	8.290696181	8.167245358	8.193601787	8.389824322	8.567728316	8.612261628	8.377386405	5.522778483	4.886262067	5.387748085	5.700169125	5.934918023	4.350717324	5.138636467	4.60456783	4.837242592	4.715296713	5.222550451	5.256520189	5.813365897	7.059160131	6.975672775	6.5282866	5.864064894	6.176231185	6.493843543	7.343804678	7.375107156	6.975448227	7.941710113	8.103844764	8.298219563	8.600885249	8.378814248	8.37685362	8.610942447	8.302873244	8.254783753
OG0006234	10.57117385	10.50776881	10.66683476	11.06042701	11.41537567	11.49666076	11.73107195	11.75319099	10.83402577	10.88593154	11.43731724	11.539116	11.42223337	12.20269606	12.07016064	12.20623369	12.78143854	12.35269049	13.27428938	12.4731707	12.69047067	13.24378628	12.96574564	7.4286527	7.087593993	7.134562529	7.142529748	8.759879106	8.559634784	8.969134361	8.843591733	9.409903198	8.998739714	9.121769458	11.22437301	11.53877978	11.79640142	12.0490093	11.93381814	12.06735574	11.89844185
OG0006235	8.579644725	8.525207656	8.268262966	8.033006914	7.94534155	7.999835304	8.043998347	7.861483593	7.993036848	7.928918536	8.494043372	8.959972709	9.210032767	8.442320239	8.319280554	8.072413881	7.892358658	7.924634009	7.545412912	7.902752671	8.286706413	7.84134696	7.718483982	8.893713247	9.984502576	10.10490844	9.212866946	8.126608276	8.192934047	8.076143783	8.583861105	8.220516786	8.248623498	8.16607331	9.19478332	9.319087012	8.795968127	9.337629541	9.444955722	9.686787545	9.450113293
OG0006236	10.28013088	10.1443875	10.36362132	9.420311563	9.179573067	9.534441024	10.61573359	10.29982126	9.831242938	9.643500121	10.86739011	10.88240313	10.82805352	10.87095913	11.48334966	11.6358974	11.71867522	11.99259591	12.12518649	11.14525792	11.03781027	11.13839375	12.21858403	8.774889392	8.294639273	8.337173568	8.274272296	8.85178876	9.083642557	9.31886714	9.456062797	8.810573649	9.301745307	9.273694811	9.78721995	9.508330438	9.697555428	9.546941343	9.410594584	9.309279749	9.423145983
OG0006237	12.10796147	12.57763054	12.98967469	9.640069457	9.240846971	9.172895807	9.935554269	11.06613248	10.80411973	9.822472258	11.39915117	11.11211781	10.73497424	9.754343445	9.042490278	9.424482369	9.870401427	9.896821436	10.10336927	8.983781491	9.72199506	9.153795866	10.32428641	9.549171538	8.573246035	8.957764434	9.201582334	7.346939296	7.325579245	7.750671079	8.241950594	8.7201351	10.47672361	9.758001503	10.26825273	11.17167042	11.85559667	10.56061227	10.66941025	10.7718616	10.77275852
OG0006238	8.271524423	8.055150757	8.045275362	8.40175545	8.415294781	8.245849873	8.169680174	8.352855856	8.207125157	8.343355352	9.004450866	9.000099327	8.844292605	8.608906036	8.967067904	8.940640038	8.430065696	8.903352682	8.721287997	9.438192035	8.849700896	8.835063305	8.183455779	6.745995998	6.419349542	6.340628438	6.461742042	7.397467769	7.276795775	7.295750994	7.764351976	7.861025653	7.781791277	7.78484728	10.34381531	10.26335466	10.74802024	10.36596735	10.25786748	10.30202607	10.23746578
OG0006239	9.773876601	9.566486376	9.911606305	11.05682336	10.6308118	10.34212947	10.45247477	10.17947551	10.52693419	10.87229033	10.99082532	10.74659309	11.23183937	11.44892345	11.89006395	11.4348542	11.6904864	11.13838896	11.27652869	12.19032861	11.18017711	11.56479423	11.16618406	7.868199619	7.388384662	7.105966964	7.391325193	8.773491282	9.095057683	9.124997453	9.343437208	8.427755282	8.953760712	9.071340343	10.16282775	10.20180519	10.26002688	9.703307475	9.895702564	9.547845775	9.759124515
OG0006241	8.64693545	8.920321791	8.977207922	8.853404747	9.052087781	8.87390442	8.868784091	8.56128613	8.940565003	8.912482061	8.447293192	8.604040258	8.818604022	8.667350711	8.800646981	8.490067663	8.639298101	8.587612093	8.809777684	8.745791983	8.635537277	9.235719702	8.34116685	9.872148991	10.1310219	10.13280404	10.03143166	8.945557215	8.878108586	8.653511637	8.948819532	8.399746412	8.630898777	8.435115756	9.4949903	9.660572568	9.767980886	9.715806093	9.75515795	9.580981094	9.848412878
OG0006243	9.195012518	8.783588333	8.713235607	8.39570621	8.587731741	8.56977613	8.347779551	8.303850288	8.459865955	8.552192319	9.285094171	9.574484741	9.765684295	8.905491607	8.620887349	8.965910846	8.378492847	8.7928467	7.743352163	8.331923922	8.830219049	8.173893658	7.826670492	10.11561045	10.33999972	10.52373118	10.1024918	9.53500177	9.499175942	9.531234163	9.182410948	8.955292787	9.137577907	8.749813223	10.27834601	10.46187394	10.2220699	10.5582778	10.56436112	10.79765363	10.858273
OG0006244	9.692342284	9.700260778	9.751809842	10.08291816	10.26628579	9.992229009	9.800104996	9.740550241	10.26109083	10.22334221	9.165407351	9.344758388	9.193125343	8.37103152	9.94115733	9.363441066	9.059649506	9.095144647	8.564886291	9.267282783	9.690766565	9.632521528	8.809460378	8.689577115	8.44730678	8.903284262	8.803429226	10.27764821	10.19788939	9.677155389	9.555400368	9.805037265	9.289842666	9.586352463	8.134880711	7.892007792	8.005573678	7.976206665	8.60550543	8.537543758	8.425889582
OG0006245	10.6098927	10.81546232	10.88328258	10.31516918	10.7029033	10.24748986	10.32242986	10.36786282	10.77260767	10.50141198	11.76381461	11.82900526	11.96406958	12.03592231	12.05952533	11.80011348	11.60942461	11.81070033	11.69190529	12.12933817	12.09743531	12.32437365	11.77050662	10.99873507	10.74410926	10.36805608	11.43843279	10.99417734	11.10191717	11.15973139	11.0739987	11.31448994	11.0214278	10.87585731	10.48414937	10.77202203	10.42791279	10.68905662	10.89888884	10.93943728	10.85129078
OG0006246	9.055786824	8.95861639	8.830476469	9.676386554	9.842201436	9.982330657	9.899257713	9.232743265	9.254431459	9.813836228	10.14806861	10.00560681	10.25803027	9.937137788	10.22311505	11.02794721	10.57177229	10.61198764	10.28449728	10.04158705	10.63592972	10.3517556	10.5755735	9.669718694	8.641668308	9.002016156	9.10821785	10.47380618	10.64822761	10.5824403	10.29750526	10.29715409	10.19781402	9.715983751	10.05252665	9.808423839	9.731534906	9.957527328	9.521059659	9.440590599	9.420088349
