,Dm-L1,Dm-L2,Dm-L3,Dm-WL,Dm-PP1,Dm-PP2,Dm-PP3,Dm-P1,Dm-P2,Dm-P3,Ha-L1,Ha-L2,Ha-L3,Ha-L4,Ha-PP1,Ha-PP2,Ha-PP3,Ha-PP4,Ha-PP5,Ha-P1,Ha-P2,Ha-P3,Ha-P4,Px-L1,Px-L2,Px-L3,Px-L4,Px-PP1,Px-PP2,Px-PP3,Px-PP4,Px-P1,Px-P2,Px-P3,Lm-N1,Lm-N2,Lm-N3,Lm-N4,Lm-N5d1,Lm-N5d3,Lm-N5d5
SNAP0000121,24.91794461,7.169495439,4.024759609,1.584628001,0.483190203,0.601119712,1.09449904,5.877296768,7.857669088,46.16511556,10.98607919,8.975925322,6.363553008,7.449567683,3.551919839,4.164576814,4.291964747,3.054403546,6.863945212,2.250639544,6.452167862,3.303583284,12.71798711,2.26023525,2.286474592,1.445312578,0.601976432,0.426312529,0.286579511,0.706869488,1.046824115,2.164858422,4.474120309,5.64109057,4.552681912,3.426153738,2.13437255,1.963553111,2.763418861,2.13369109,1.423366025
SNAP0000122,15.42702253,15.51733121,11.56934029,25.53063601,38.75250125,40.0061019,52.53663632,30.9065681,13.43995022,7.904696636,203.4047878,204.7419397,210.0205949,153.6359878,153.0043294,134.336868,78.08706585,105.0965519,75.70559814,185.5728722,236.2818896,187.5877596,82.80534773,547.0722483,344.0819252,307.346715,274.9047202,287.4060052,258.302142,238.5184448,203.76229,299.5384611,160.7653982,190.956835,283.3754646,297.9291611,249.0720778,345.5305828,273.2889561,293.0428725,273.8875135
SNAP0000123,71.49423422,71.29088899,83.89073679,46.31506872,126.551236,41.68448569,22.43653837,41.0356844,78.72080149,158.8363239,207.0242818,193.3110764,207.1784083,103.7397855,123.7569779,120.5739381,107.6109137,181.4021757,139.3436459,83.17570794,161.1272479,146.3413887,260.8168609,348.4746148,205.8794053,683.303326,174.2456851,220.0136503,205.810466,173.9793184,182.5549902,201.0274151,174.9824076,206.3326859,96.30941848,72.47660941,122.8883172,78.49724309,118.8253805,125.7583133,105.434321
SNAP0000124,0,0,0.156689601,7.75251493,13.01923544,19.18664699,33.34815345,40.87348478,35.03039809,21.10431931,114.6404716,110.7524656,111.7162874,93.47973602,53.48820563,40.38094239,56.9369954,40.0860711,49.67771963,28.39262897,86.91700726,83.32186721,80.6703892,207.3018792,237.6822226,225.4266009,221.5610744,106.8888602,104.9386941,129.0259582,104.288803,134.2069812,191.6294076,212.5284568,165.4288275,149.8111998,142.5483968,98.58863127,242.0723131,247.0516592,192.0898703
SNAP0000125,4617.138765,3973.349462,3455.265274,730.9357908,708.4224262,478.618659,514.3498133,834.0189292,3134.266292,10421.35076,3956.995609,5732.919014,3905.074522,2608.71178,452.7331088,416.5941009,371.4151934,414.6850873,342.3758818,385.6716679,991.1865986,559.8624458,2742.531041,31.01606801,44.7850736,24.31270429,17.61528528,0.231767985,1.003349215,1.637697537,0.940403211,0,0.133570281,0.103791865,2264.734929,1618.220428,1798.09915,1570.716933,642.1174259,473.4811228,544.9114861
SNAP0000126,70.53247801,68.55545406,77.45698038,8.548530992,18.78798875,1.777984393,3.491919533,9.797526258,6.407203153,7.231247779,132.6219569,50.74684245,49.39635239,31.15705699,54.55462158,43.06514249,46.58858152,17.1611944,18.00868612,30.28938765,83.60164449,60.77080868,66.78872916,49.15206536,28.02012545,21.72818883,29.95511488,23.6174248,32.11914398,25.18083416,28.56664668,32.79572884,31.03600384,33.94119134,47.37440658,47.78709063,79.54662701,43.40616198,47.41146638,32.3615846,36.9513626
SNAP0000127,0.094818466,0.233075411,1.618898292,73.17496903,92.78554738,192.6454298,347.0130674,412.5117123,374.0345725,481.4515478,491.7111772,658.4892873,689.4880676,308.7859077,337.0952077,146.0862736,228.2961153,87.29439097,241.0163105,241.1840766,434.9742193,466.2830695,266.3301759,312.0473057,387.8129568,346.0013856,251.9209878,134.1540859,180.8917673,195.3589435,154.245902,394.3573461,348.3607444,255.8317106,220.9565015,208.9033781,176.1498975,172.0317129,161.5143563,182.8738832,118.1350013
SNAP0000128,18.18980207,20.42729064,18.06857556,39.25978611,70.72074531,93.38961547,116.9368335,80.80794953,55.45614568,71.18781689,45.00424031,39.36998639,33.86825775,32.2811426,72.38280949,59.8464933,46.32648576,55.12915093,55.42319112,87.70905012,87.48205474,97.6817783,57.33168968,12.8052682,6.25925398,6.911259923,4.529014377,44.15290542,42.76781509,21.6943865,31.10686193,41.55473655,41.60132912,33.77765952,33.27439468,32.27260308,32.52844192,30.70708312,42.37010132,40.76730211,44.1681348
SNAP0000129,23.19138284,15.09975018,14.00554403,19.86764555,28.78580451,30.71324461,35.58139816,35.82898985,28.31439151,21.87823996,10.40149859,7.929971662,5.030294041,6.761817452,11.23914752,10.07458904,11.52800565,6.107565025,12.28883396,13.10330969,10.12616767,16.50481031,9.83170403,7.07698852,5.530435173,6.807467694,3.096170402,8.154844226,9.514203184,7.736325583,9.495070581,10.40681669,10.53685041,12.14381441,3.616479321,3.000171205,3.109779161,3.027686185,5.432910303,4.485082667,3.929059705
SNAP0000130,798.2993262,911.8623465,551.4722796,130.0105881,181.582576,181.2939413,206.0750027,220.7477209,136.3150929,166.6248667,1072.853628,1070.843069,1647.94261,1315.069671,803.4236959,423.5320351,356.707696,232.6197707,238.4349024,615.9377831,511.9169827,666.4062251,160.1954278,1576.763107,904.8716787,609.6179031,952.9705938,664.5014071,688.990899,550.983253,382.2516594,688.0947247,534.0703083,533.6381897,223.6670327,239.4732497,224.4433069,179.4338213,370.8657501,411.0398698,305.9055138
SNAP0000131,2.919282429,3.639388044,2.898175704,5.800745386,7.807124311,9.92941864,13.32860936,11.68793576,6.5239098,5.684184876,8.385276372,8.315779967,5.982551912,8.322326557,7.447754912,4.888254251,3.421458772,5.416812367,3.728741059,9.11843961,13.26479907,11.70674214,4.976063307,4.652281069,3.194521305,3.399890937,2.055524826,3.986124866,3.721724735,3.59677042,4.282126612,6.335466158,5.623995899,5.912029902,10.13236431,10.2709231,10.55007697,10.71639915,16.8814075,16.68331949,19.97909483
SNAP0000132,53.68642204,59.15026054,55.6574283,130.4926588,267.216675,181.2501638,163.3978718,107.7234778,63.39866723,57.96406115,206.3538813,225.9917429,246.10757,194.0978274,240.1672064,177.4433586,128.4670047,130.2249112,103.1977285,185.9826028,243.6729005,238.2613268,127.3127005,290.9181605,209.249034,191.9802345,162.5377208,412.7117941,430.6574793,300.7529745,241.2734516,361.733501,269.0693849,253.8874014,127.7860753,139.6184737,111.9924951,127.5085178,169.3011858,187.4591624,163.6310865
SNAP0000133,48.83286201,72.50341946,55.34322342,48.09602013,72.15622064,45.67828614,77.04958698,79.94424635,44.79850603,37.84503576,22.32316625,21.06493695,25.60075263,18.04864146,24.85397471,18.01977572,15.65870501,11.61218272,11.97469089,16.54870958,27.20294889,22.18328469,44.90476547,23.65900941,20.01867668,21.02322069,19.55727552,49.69786606,51.52592253,41.28698303,39.87651275,47.64259858,46.33989539,48.1507209,96.7276594,92.06896719,81.75463361,97.77843525,108.0204491,100.8750233,121.7503803
SNAP0000134,6.931660789,2.675362868,1.698265681,7.483471681,11.64585635,9.431436628,15.0105553,13.36573556,8.599171924,7.82229387,0.900877541,0.498888227,0.19934049,0.262128262,0.405724143,0.18418085,0.896012551,0.177337274,0.908481163,2.151865542,0.885625433,2.963873812,2.284233915,0.194578313,0.059677353,0.093337403,0.039746864,0.338156628,0.232640269,0.286811408,0.22142582,1.34907393,1.072323174,0.496361156,1.461239661,1.538275665,0.896144836,1.42338875,2.161493302,1.650764448,1.879095077
SNAP0000135,23.64265201,19.27372269,19.55199344,20.84079912,26.61665273,33.49998051,44.45427334,53.81764409,44.8223629,51.10156625,46.79157923,43.60602867,46.90440857,33.46581353,51.65555661,39.33094464,27.67719159,31.11392294,32.55425058,45.86652485,55.3557298,56.0425417,41.51887203,38.61781811,42.43747596,39.21748916,41.03732843,53.83732805,53.80084001,36.2571992,50.60002684,58.88345625,50.15287614,55.89626173,44.44576918,39.57422739,38.33950941,37.6748007,66.5906826,62.13514577,61.10417694
SNAP0000136,622.8810687,942.5322999,801.0618025,820.5674549,1115.658901,668.0855994,970.7680475,749.6581881,497.1820802,375.9615229,1854.688681,1705.85967,1473.211739,1028.285283,1285.931722,666.6226182,641.0056067,406.8179212,510.5886523,747.322123,735.3910513,851.5803686,403.1666373,55.69012893,94.16677965,90.41943389,60.27478154,34.21251463,27.58993204,36.21155566,30.62453829,78.61777346,66.90346897,53.0249831,1153.610201,1400.444318,940.5200137,1274.009706,1756.843929,1950.770354,1820.650374
SNAP0000137,180.0985652,206.2039,164.7604858,78.67182187,142.2978953,93.62454358,101.7866246,110.0113766,119.2730951,165.0883425,1306.294784,1247.850136,1199.274185,694.6339855,526.5377353,337.2121494,504.0883446,256.6263976,445.7746494,266.4782691,476.1339162,586.2616521,751.31451,548.4405831,638.1922097,633.1278296,637.3557567,277.4463108,359.2899939,310.7565221,284.6999153,302.5836263,268.2396428,401.1477506,925.4624585,873.1241407,909.1212508,782.8650264,770.4390971,801.2849582,691.1395472
SNAP0000138,4573.918929,4012.366408,2992.936476,2732.571706,3181.994923,2805.109317,2919.397768,2481.218754,1670.186469,1825.233559,2229.101621,2820.061625,2177.99479,1689.327028,2768.063864,1239.42132,1965.36676,719.0380498,1173.397657,926.8611965,1254.990221,1495.689533,892.5413988,3118.110389,4925.913363,4333.68145,3517.823783,4045.752386,4281.736371,3401.5721,3153.319837,2400.449978,1682.952775,2046.615552,2220.982512,2450.464968,1973.452469,2281.406173,2482.520962,2645.056541,2760.819945
SNAP0000139,30.97131105,16.89273572,9.603018934,33.96465699,119.1015747,49.35306029,45.78433516,39.96225572,30.39194397,31.83734455,18.47956604,13.05060146,10.0618664,3.976303819,25.21520095,10.13569691,8.552005739,15.16681409,15.8270598,58.08517294,10.63721365,27.70614923,21.64575891,16.8577135,10.41729712,7.42899095,5.687997941,310.0140989,319.8827527,361.9836762,166.2227687,69.76034017,68.19964695,46.69484039,5.650397957,4.883470636,6.988240553,6.863975843,11.55008042,8.116700059,6.095188511
SNAP0000140,60.79289635,55.87791633,84.35008555,105.7032557,92.43100836,90.05355595,98.53623862,137.3054372,58.40371388,88.34685585,246.011974,190.5578853,140.8984705,74.98909283,170.9014375,135.4380202,146.5720963,92.31941142,86.73622108,316.5100793,144.8611052,147.837372,148.3385883,5.829954183,5.030960554,7.087747748,2.307251154,48.48136561,48.13198504,38.29868666,50.83681039,63.24904212,52.75082105,52.03578485,118.1816098,114.0726695,112.3708901,106.0990868,45.67325093,30.41992446,46.97769996
SNAP0000141,25.41299951,34.40670493,20.02717732,35.99390625,78.57670895,59.33938208,67.38068669,117.9743528,23.72448108,28.77690122,42.49830198,37.68944456,44.22744533,30.10221551,89.87390804,34.23804411,46.59256471,17.82280296,40.96893825,57.89832413,70.91025397,118.3397207,44.94495796,23.52767809,11.60954857,9.495450557,6.969101238,66.73541904,63.86589214,74.14471148,31.48495801,114.6756896,51.37783516,37.23694237,55.57317461,58.27664317,50.75880748,46.75237119,56.20587347,47.66218598,48.814673
SNAP0000142,22.49952109,53.11529197,38.83479052,15.99729971,21.08896024,135.970971,36.41943674,26.54536986,81.22130494,86.85144359,168.9357573,98.4657611,37.68044299,99.18985387,34.78185945,86.620972,109.5062783,116.2288751,140.2198077,117.6576136,62.08631502,26.02616582,139.0247927,9.502435567,9.520399319,13.46880534,2.347790964,3.866546169,3.562749671,124.8012387,63.03407688,83.94162186,258.5253888,37.55430663,84.58766217,52.26784464,81.82904788,45.03018682,71.41080537,44.77361244,44.83837854
SNAP0000143,11.16697331,13.0290086,10.69577897,29.99341856,45.37665883,51.31779769,62.46665178,73.26366023,57.88211208,49.97318199,99.54025495,115.6655699,117.7108023,80.6298457,102.712937,74.28907143,48.66498053,48.67915768,45.26755387,62.59806296,110.2668773,91.07371526,52.84074818,52.59929634,21.8377605,20.40221489,14.81989695,56.67355707,54.70164886,58.41852349,43.90781541,83.37344889,67.91023643,57.93819774,32.7273585,29.57000771,40.0460659,28.5108341,53.12824929,45.30718538,54.82465493
SNAP0000144,44.16306793,65.80084775,50.09994014,68.32036641,65.48891319,51.8243557,62.23318754,45.59680138,27.95438935,41.71703303,50.17745066,59.11185317,64.61190879,40.48571319,55.46752717,29.2283377,26.92943782,23.20958716,22.31195807,35.2938242,50.73460835,46.0797305,22.9631778,36.20302064,21.45275058,21.78066868,30.12616215,33.75693829,31.90056965,28.41723345,21.41952113,34.07866167,21.38541984,23.66855368,89.41608288,93.88691526,71.39413117,115.0997714,105.1381731,107.8318296,123.2901583
SNAP0000145,22.80733527,7.972243131,2.90174227,6.300984887,13.74058233,25.34232131,31.67478241,26.73957772,21.33461693,18.48038084,11.59238705,8.662970966,2.896682569,3.818452182,5.45409422,7.825530748,19.84960191,2.731894986,11.34639565,4.34314354,15.7850805,19.0331159,12.56044232,1.74891231,0.850681272,0.238772655,0.251352511,0.816182361,0.844625596,0.684636778,0.740314466,3.015506366,3.05006145,2.828431474,6.676749538,5.012092735,3.225658406,1.785616789,4.476987131,2.747615379,3.451079019
SNAP0000146,32.67253792,50.58955229,60.02664604,104.7018264,145.4660389,108.2189681,157.4137411,137.8432178,103.1789683,42.22513734,0,0,0,0,0,0,0,0,0,0,0,0,0,243.5963941,228.5248586,211.8582827,220.5107561,480.9276997,523.2986477,484.3829794,435.6354778,298.4629205,304.3888199,321.6119437,171.0152857,156.7132249,154.7349339,192.5969829,235.787107,232.0213942,238.6648842
SNAP0000147,186.7780655,205.5078894,128.971407,74.76110353,104.4535072,106.387695,159.9117541,192.4896589,157.0023491,116.5888194,67.94144809,68.43193695,61.17178303,48.51822055,59.73528688,62.7224958,50.85323439,48.94495238,49.22778686,50.62401884,79.12952853,82.72697801,63.03317698,80.1205868,85.74039169,95.06170405,46.99476022,62.13752233,57.80561643,55.83734616,59.0495985,121.3459431,87.38826407,118.6905763,465.528043,492.0263775,402.9565312,429.1779706,445.1898153,447.6431406,465.337097
SNAP0000148,147.0830083,123.9569348,162.4566335,71.57138748,351.8957644,145.7873041,117.4939401,123.6225303,73.21347642,97.10556125,145.8718634,55.79546077,23.99106543,44.26966826,62.46135913,132.2030108,167.5130018,77.01227687,90.97706587,51.69310406,140.6549041,106.7050736,31.14006848,18.29274132,9.63240597,9.083731494,11.72841309,9.023451721,7.594779102,10.93405502,11.01334806,21.46724476,20.87305687,21.72695077,32.24782973,22.67259769,32.32707647,19.30337702,46.02690337,33.28529823,38.51995543
SNAP0000149,39.80800837,31.40085535,27.02115176,48.82187748,248.8257732,243.079277,159.9107477,135.480274,51.35552779,78.97171254,33.51340133,34.9772323,36.79956386,39.03285609,53.47151576,34.06104286,36.26954068,34.03757056,34.99512926,48.77651753,45.87980879,48.70742217,25.71501507,7.264418138,5.559777011,5.969338121,5.030018835,21.13067606,25.47856593,15.64934747,24.41146427,30.63031632,30.97796492,23.24626022,72.97680513,66.9365683,73.94884114,73.99502153,97.32321293,89.63765424,98.49603722
SNAP0000150,47.83822567,103.7462797,73.15761863,74.43371046,100.2374826,52.88224493,79.42248613,56.79320478,38.13089868,54.6645403,43.75865977,37.72967395,30.06664302,23.11066736,77.3048118,27.53992316,44.48047092,14.02866908,35.78763039,34.20331351,138.6333342,143.6903666,50.09733738,45.93067528,32.12619681,40.64236242,46.15985023,58.73102494,64.1206529,63.10654821,46.02509899,61.00462351,39.22756039,40.32366019,105.536401,132.6869057,117.9970059,94.565414,175.6226278,213.921806,201.882332
SNAP0000151,14.47062164,12.3009233,9.338322678,13.37642448,16.12501787,27.93791112,41.82674301,49.68386196,44.94367622,40.83484522,44.07754275,47.18821372,48.41613745,52.09285115,51.27464481,40.31903321,40.11817307,33.59658138,38.22094253,32.66727156,47.530379,49.00849531,45.31819491,17.36263823,12.70443244,14.55596605,10.83780634,15.24416117,15.41068581,12.39383864,13.26883987,17.70111347,14.35064467,14.63153868,92.26071862,96.30027819,97.80404393,92.62375841,144.7828904,146.9870391,145.1411932
SNAP0000152,13.92991603,20.13502534,16.05658568,9.572177847,14.41975593,33.24703425,32.98552302,36.71335835,29.66170112,15.35446746,23.42053126,26.76740767,25.25930441,20.43177889,16.04319612,13.00834329,11.27031617,9.439579541,7.431435589,10.92822698,29.29028023,19.49606551,16.65751937,12.55987667,11.10611813,11.68238548,9.771328806,7.924544667,7.783719687,6.439372237,7.571024724,12.87052218,10.11061072,9.828371571,0,0.046122053,0.154448808,0.097912366,0,0.034255757,0.067082169
SNAP0000153,9.734692735,8.293826634,7.010309804,15.42430603,30.35013571,26.64797271,29.95392536,23.03974965,14.30426353,12.63075586,46.8587876,39.0684994,34.86428306,28.57048432,50.3716853,36.26301914,33.67715933,69.39509343,97.09483694,42.8336843,52.76474467,47.64491486,78.1506936,8.986325446,5.997232965,6.161356179,4.22387134,16.33866985,14.58351684,13.29932312,16.89357761,15.96375288,21.82622211,24.30895975,15.45950827,12.25059917,15.7605401,12.66326784,14.01807131,12.03900732,11.61945767
SNAP0000154,42.85543568,29.29401802,31.03029351,50.69427525,64.59088993,50.91590151,37.16748699,22.10957501,18.1778172,36.75352258,136.297614,115.4312959,64.43397147,67.79002222,82.52739758,48.05320538,42.19146627,76.87766288,76.11885627,90.69814591,50.34985616,43.9805464,52.47976977,1.025798627,1.54452955,1.988434677,1.334996589,3.580908974,5.096177541,3.127580725,6.464731654,4.95213537,4.462727832,5.625127536,6.257769546,5.037683164,3.036796108,8.188483012,1.991302464,1.467522362,1.917796611
SNAP0000155,60.53932605,31.0463458,11.87970651,18.6825755,18.16386299,18.56419185,13.86935416,18.04300156,33.34068963,33.68992787,133.9082344,152.0174992,134.2945573,95.03096826,215.6079439,96.68523303,81.0798559,23.57652635,32.25672975,91.05367146,257.0765539,258.2402242,19.74899046,13.4689332,8.302384807,6.210797339,2.337433075,4.91431023,10.40279842,4.479201877,2.331292772,7.434117453,8.297010072,10.52294323,1.870231863,0.461339616,0.774118677,0.398244273,0.182849389,0.131201476,0.329246943
SNAP0000156,1.235834977,2.997323335,2.78475428,0.564884461,1.5765715,37.37986674,18.46011332,14.61249805,3.814186408,4.477195128,59.81408236,74.21389323,86.30192363,52.05934655,44.31493694,49.11541865,40.50926451,36.83827491,22.45825008,24.88511566,32.71612365,21.31884618,31.98188484,149.3896323,324.2778542,160.6025241,380.5983317,10.66112548,30.44878497,30.64103633,27.52326771,5.819238775,4.400425127,16.63140823,127.4831067,207.2485132,319.2926687,110.6926388,259.5446656,236.9005587,164.0553426
SNAP0000157,4.200331594,2.025649974,1.533768888,8.058167876,12.42362579,10.3138666,18.3997784,8.644816048,2.795257525,2.265099288,7.029177502,7.563810973,7.418362512,5.080174006,13.91157745,5.572146958,5.091995057,4.602147432,3.988319588,17.75967263,6.391848044,16.04819,4.573509719,3.187859502,1.35702554,2.012431172,1.859334482,8.918585382,7.421252338,5.267869883,4.236725108,9.027766611,5.060234689,1.796437346,3.555946731,3.340885591,1.92347475,3.675310272,0.813463953,0.713496062,0.822445305
SNAP0000158,26.24487157,34.28512405,26.43083112,31.05917223,47.48426209,48.49718678,62.80149931,44.30155276,23.69321582,16.71931076,19.78750237,12.14512588,8.394910385,18.23953628,28.19019604,25.67836275,14.96540119,14.78238452,13.32251196,18.82009682,35.48614128,31.25051206,11.51305522,69.79025516,66.56557933,73.81589065,43.90210226,55.87726445,52.98309014,46.54380668,40.53739502,40.34125994,33.95453613,40.62517005,126.9764001,160.2155727,130.4184769,155.2227331,236.9776613,240.7083153,252.1733448
SNAP0000159,26.15795699,24.5766522,17.42209209,26.23783998,40.72206985,40.99339237,51.66182773,46.00351474,25.26425717,24.21074175,10.87879879,10.20404371,8.022875632,6.337241801,10.29975887,7.177719594,5.28143023,3.944437821,3.709834397,9.288581121,12.25933861,12.68940039,5.264990949,31.38831285,17.11113391,14.64652097,10.19191951,33.59525062,39.80363863,31.83461656,19.17654933,38.85295013,26.23757031,27.74549171,16.58378475,17.23950555,18.75611677,27.80815406,39.45452641,36.56732307,41.37786323
SNAP0000160,31.42815259,45.76430739,49.57490129,41.80289175,115.0840578,66.27934517,67.8352103,46.93307011,28.03555765,40.01733925,29.53246845,20.0381213,23.05153032,29.6285891,32.51777468,18.77380889,23.08212813,13.47052603,20.12071621,22.33572775,36.5189473,32.3027108,37.94322157,13.05681,6.084718672,4.47118698,13.68237415,22.77368453,21.56299267,43.59374131,33.17036233,30.9295647,38.752291,37.33479154,24.58753989,20.70477094,21.02344685,19.20854373,40.43105175,33.48348441,33.72590462
SNAP0000161,14.49120826,21.18401275,16.12133204,8.731935293,11.3084826,14.3136109,16.77851404,24.60367349,27.8634519,17.02323861,0,0,0,0,0,0,0,0,0,0,0,0,0,3.863886162,5.172643329,5.391204821,2.600425123,2.374849946,1.970648548,1.899400072,1.266889732,4.044869934,4.061487283,4.040562275,10.89013215,11.03007659,8.212135876,11.6415217,16.38123863,14.95470861,16.25909547
SNAP0000162,5.437838467,4.060331755,11.79799152,8.227302181,54.14437711,78.30408049,29.80060936,18.62833796,16.28220741,13.01489187,19.05113062,15.45078946,9.703136672,31.55297191,17.04607138,7.902091759,20.75307795,13.41221745,36.24415913,74.63809605,9.736591893,30.68323469,29.58507881,10.5571932,4.948366388,3.840829018,5.739101243,4.127225445,3.582894585,6.230195105,8.226338594,3.34317893,0.914910445,5.325940945,27.1382471,35.8474078,25.46261361,30.11245039,37.3486884,28.35828817,30.15192411
SNAP0000163,96.98859028,128.968536,127.5552649,135.2472175,20.81446813,2446.389966,1363.289387,334.202473,224.3689259,457.9556988,379.2414606,483.9911032,560.8574507,607.8709924,2378.297283,952.2053216,497.0204774,748.5840601,404.0404923,669.6584385,1196.587116,1220.255308,506.5988564,168.900075,96.43486397,136.9247844,62.04113738,2120.810277,2860.184366,377.7884975,222.6641715,860.7798414,22.41794829,112.8341255,272.5171644,267.0038912,167.4485751,330.9210268,36.57842191,26.98981039,27.68788561
SNAP0000164,5.944394549,6.875358935,9.539616564,25.8197763,43.4754345,51.08351327,48.59165142,20.76070042,8.873503389,7.588198529,15.32141623,13.16994611,9.077876262,19.00013206,24.57916211,17.96235163,16.97498666,12.9219858,19.39333317,42.96064268,23.25024083,42.03426494,21.9083353,34.8615573,16.43517857,18.24459261,12.18702783,39.67438925,43.27524898,29.93194399,15.89141201,16.38341163,8.520353792,9.645918588,6.05189971,8.771296588,7.254989786,10.26585201,14.94153479,12.24451703,11.93584683
SNAP0000165,0.485555586,0.474736355,0.635704934,0.752737295,1.044286157,0.719923982,1.103306379,1.178000664,1.205083437,1.534671459,1.929318099,2.871964348,2.062104483,0.996859338,5.760458472,4.735163414,3.597682607,5.396006916,2.370788277,5.189862709,4.393445661,5.197874848,0.836496737,0.786028192,1.153076153,0.905597567,0.413951787,0.690362548,0.252894817,0.861703165,0.717894284,1.525824143,1.2167356,0.467744626,1.77492633,0.627436345,2.825939152,2.428334006,1.315143924,0.637919325,0.803206373
SNAP0000166,83.28452727,87.64170196,65.41268264,24.41151481,25.16421808,27.85423985,24.71904553,28.98976812,38.83151405,40.6913112,64.34614046,66.04001377,83.95920901,58.64564328,57.6134437,46.64277201,45.87053401,33.22923315,40.06562254,43.21484789,71.86282356,71.52533483,47.28474647,75.70078606,69.68069578,56.20792485,70.38304742,26.03833742,28.64635404,26.61280224,29.97871733,24.25893971,29.05206976,51.79326246,35.54232899,30.60101297,25.18035335,35.91953711,38.14486248,42.19879411,40.18075197
SNAP0000167,15.21236518,20.38984723,16.81275188,13.68862059,18.10029839,15.93992251,19.14928644,18.83032972,7.431324352,8.447041667,61.31474401,59.25213784,66.99183256,54.68255753,88.18233566,75.80510282,59.60367348,47.91356483,50.26281368,70.32024561,84.0710473,95.27043745,54.82952902,27.96162634,25.20381967,25.40077718,19.59001997,22.10262836,21.20302382,17.16081537,18.32090337,22.31319807,19.94203644,24.40644097,41.24069621,42.43845172,47.02128475,44.17714449,61.20392973,59.39649819,64.33738175
SNAP0000168,44.58235163,125.1498635,36.46152622,19.8889091,63.04956319,38.57588695,22.4954277,28.65186762,8.490318939,20.40833815,14.8659113,9.093871042,7.640154969,8.0084056,8.732578977,2.40947347,2.312510249,0.492680548,0.241566772,2.497114495,21.54631895,31.0465012,3.446947358,29.45629348,9.343374484,7.324386667,11.64206853,105.517826,172.8451134,77.73083768,121.1038325,14.11072074,11.5075572,43.64366036,66.09255764,57.42404065,41.54125095,77.39123376,15.62814192,13.51673308,13.12987184
SNAP0000169,7.114095052,4.814563474,3.197142822,7.639571615,8.131380394,8.538017875,12.50937207,9.187335398,4.624309987,4.729841897,41.49131415,43.18462648,35.50819923,27.59448215,112.4755387,53.57784842,58.03411655,32.80388365,41.21566879,51.12343828,136.0724757,167.2348957,39.17332393,4.125613613,3.002605995,3.894684824,1.647904806,19.77704998,17.59307949,42.55566539,6.378645657,42.20121137,12.65484425,13.44698,41.88141719,26.15595653,32.69045584,18.35053806,21.54445301,15.57436294,12.87596115
SNAP0000170,13.02693227,11.33871529,10.59142203,18.46193217,23.2312297,30.27125856,39.04742007,20.10068501,9.632717638,8.02893235,16.47728444,20.0677204,17.63921274,14.95240961,20.51008614,11.25863341,15.60124995,8.766473243,18.38356297,35.57707843,27.82621399,40.76986489,15.08430241,1.469807353,0.518765547,0.904364686,0.415277886,1.052223951,1.357972491,1.563863099,0.897583312,2.196632791,1.35483519,0.954927147,12.91807043,11.86710375,12.6700145,17.90589359,20.3046997,18.87375014,18.46983107
SNAP0000171,3651.030108,3051.631608,2325.832236,2085.020528,2259.240936,1916.242882,2157.344097,2041.47399,1439.751834,1565.701719,61.04639643,51.46029785,31.95251896,58.74423977,70.67095506,61.830862,31.5807868,40.27328557,19.25884834,29.90271126,103.216273,76.63503956,28.65124955,3322.479363,4394.187513,4157.243842,3349.729265,3122.807064,3035.566795,3117.853139,2754.723004,2003.21689,1517.457164,1549.437601,1410.065145,1605.707904,1450.217799,1424.955157,1922.553352,2043.209351,1998.19901
SNAP0000172,88.55211538,68.57934402,124.2585238,105.8854765,53.84990491,71.57343281,44.19171959,49.02921987,125.7099516,56.44230804,378.2365613,88.62414666,91.59977391,345.790329,13.00029203,144.3712681,72.48981809,130.0386699,119.3764414,262.8686229,56.10909489,10.36616186,44.68233134,32.55387952,17.73620559,11.59265606,50.67545505,22.50347063,47.37510398,58.60351781,27.78549095,38.91090719,75.94745367,180.1237451,398.8424468,401.7048239,704.9617291,368.5848783,413.3513299,432.2371865,490.4882645
SNAP0000173,0,0,0,0,0,0,0,0,0,0,12.23328058,10.05150181,9.110349406,8.287909106,11.17041825,5.473918025,6.588530361,4.560164939,6.949416906,20.15307422,12.84414216,18.7470441,6.517307426,17.30787505,10.0659524,11.27257999,6.814661081,23.20335601,18.09067918,16.03352622,12.26284677,21.70316938,18.80973568,20.00779435,15.61024185,22.13911361,24.13645664,29.5603173,58.1845329,53.12455414,50.03408731
SNAP0000174,224.2974552,191.6350795,174.3166837,107.3684413,27.85582013,56.18558901,22.16795963,25.26512217,52.85621295,35.53599955,10.3551962,19.78768025,25.79582299,36.77818042,32.77020832,12.10502194,16.08129049,5.70685421,19.05245402,59.22723627,8.636133607,16.15733415,12.21091475,3.633808052,2.068091873,2.070491141,25.58883097,4.994725558,5.779985185,1.431002582,0.7628022,0.950291091,1.132767381,0.43301929,70.77032762,79.53995649,79.36328724,60.60322204,146.9394239,132.948165,161.9240606
